neighborhood	ID	page	old_streetname	old_number	old_letter	new_number	new_letter	new_streetname	PDF Page	Remarks
Schwarzes Quartier	1715	18	Gerbernlaube	111		1		Kanalgasse	24	
Schwarzes Quartier	1716	18	Gerbernlaube	112	a	19		Gerbergasse	24	
Schwarzes Quartier	1717	18	Gerbernlaube	112	b	19	a	Gerbergasse	24	
Schwarzes Quartier	1718	18	Gerbernlaube	112	c	19	b	Gerbergasse	24	
Schwarzes Quartier	1719	18	Gerbernlaube	113	a	17		Gerbergasse	25	
Schwarzes Quartier	1720	18	Gerbernlaube	113	b	17	a	Gerbergasse	25	
Schwarzes Quartier	1721	18	Gerbernlaube	114	a	15		Gerbergasse	25	
Schwarzes Quartier	1722	18	Gerbernlaube	114	b	15	a	Gerbergasse	25	
Schwarzes Quartier	1723	18	Gerbernlaube	114	c	15	b	Gerbergasse	25	
Schwarzes Quartier	1724	18	Gerbernlaube	115	a	13		Gerbergasse	25	
Schwarzes Quartier	1725	18	Gerbernlaube	115	b	13	a	Gerbergasse	25	
Schwarzes Quartier	1726	18	Gerbernlaube	115	c	13	b	Gerbergasse	25	
Schwarzes Quartier	1727	18	Gerbernlaube	116	a	11		Gerbergasse	25	
Schwarzes Quartier	1728	18	Gerbernlaube	116	b	11	a	Gerbergasse	25	
Schwarzes Quartier	1729	18	Gerbernlaube	116	c	11	b	Gerbergasse	25	
Schwarzes Quartier	1730	18	Gerbernlaube	117	a	9		Gerbergasse	25	
Schwarzes Quartier	1731	18	Gerbernlaube	117	b	9	a	Gerbergasse	25	
Schwarzes Quartier	1732	18	Gerbernlaube	117	c	9	b	Gerbergasse	25	
Schwarzes Quartier	1733	18	Gerbernlaube	117	d	9	c	Gerbergasse	25	
Schwarzes Quartier	1734	18	Gerbernlaube	117	f	9	d	Gerbergasse	25	
Schwarzes Quartier	1735	18	Gerbernlaube	117	e	7		Gerbergasse	25	
Schwarzes Quartier	1736	18	Gerbernlaube	118		5		Gerbergasse	25	
Schwarzes Quartier	1737	18	Gerbernlaube	119		3		Gerbergasse	25	
Schwarzes Quartier	1738	18	Gerbernlaube	120		1		Gerbergasse	25	
Schwarzes Quartier	1739	18	Gerbernlaube	121		1		Gerbergasse	25	
Schwarzes Quartier	1740	18	Enge	124		15		Mattenenge	25	
Schwarzes Quartier	1741	18	Enge	125		13		Mattenenge	25	
Schwarzes Quartier	1742	18	Enge	126		11		Mattenenge	25	
Schwarzes Quartier	1743	18	Enge	127		9		Mattenenge	25	
Schwarzes Quartier	1744	18	Enge	128		9		Mattenenge	25	
Schwarzes Quartier	1745	18	Enge	129		7		Mattenenge	25	
Schwarzes Quartier	1746	18	Enge	130		5		Mattenenge	25	
Schwarzes Quartier	1747	18	Enge	131		3		Mattenenge	25	
Stadtbezirk obenaus	1748	1	Aarzieledrittel	1	a	1		Münzrain	28	
Stadtbezirk obenaus	1749	1	Aarzieledrittel	1	b	3		Münzrain	28	
Stadtbezirk obenaus	1750	1	Aarzieledrittel	2		3		Münzrain	28	
Stadtbezirk obenaus	1751	1	Aarzieledrittel	3		4		Weihergasse	28	
Stadtbezirk obenaus	1752	1	Aarzieledrittel	3		4	a	Weihergasse	28	
Stadtbezirk obenaus	1753	1	Aarzieledrittel	4		6		Weihergasse	28	
Stadtbezirk obenaus	1754	1	Aarzieledrittel	5	a	8		Weihergasse	28	
Stadtbezirk obenaus	1755	1	Aarzieledrittel	5	a	10		Weihergasse	28	
Stadtbezirk obenaus	1756	1	Aarzieledrittel	5	b	14		Weihergasse	28	
Stadtbezirk obenaus	1757	1	Aarzieledrittel	5	b	14	a	Weihergasse	28	
Stadtbezirk obenaus	1758	1	Aarzieledrittel	5	c	1		Weihergasse	28	
Stadtbezirk obenaus	1759	1	Aarzieledrittel	5	d	5		Gasstrasse	28	
Stadtbezirk obenaus	1760	1	Aarzieledrittel	5	e			Abgebrochen	28	
Stadtbezirk obenaus	1761	1	Aarzieledrittel	5	f	1	a	Brückenstrasse	28	
Stadtbezirk obenaus	1762	1	Aarzieledrittel	6	a	11		Weihergasse	28	
Stadtbezirk obenaus	1763	1	Aarzieledrittel	6	b	11	a	Weihergasse	28	
Stadtbezirk obenaus	1764	1	Aarzieledrittel	6	d	8		Gasstrasse	28	
Stadtbezirk obenaus	1765	1	Aarzieledrittel	6	c	8	a	Gasstrasse	28	
Stadtbezirk obenaus	1766	1	Aarzieledrittel	7	a	20		Weihergasse	28	
Stadtbezirk obenaus	1767	1	Aarzieledrittel	7	b	16		Weihergasse	28	
Stadtbezirk obenaus	1768	1	Aarzieledrittel	8	a	17		Weihergasse	28	
Stadtbezirk obenaus	1769	1	Aarzieledrittel	8	a	17	a	Weihergasse	28	
Stadtbezirk obenaus	1770	1	Aarzieledrittel	8	b	15		Weihergasse	28	
Stadtbezirk obenaus	1771	1	Aarzieledrittel	8	c	1		Brückenstrasse	28	
Stadtbezirk obenaus	1772	1	Aarzieledrittel	8	d	13		Weihergasse	28	
Stadtbezirk obenaus	1773	1	Aarzieledrittel	8	e	1	b	Brückenstrasse	28	
Stadtbezirk obenaus	1774	1	Aarzieledrittel	9	a	19		Weihergasse	28	
Stadtbezirk obenaus	1775	1	Aarzieledrittel	9	a	19	a	Weihergasse	28	
Stadtbezirk obenaus	1776	1	Aarzieledrittel	9	b	9		Marzielestrasse	28	
Stadtbezirk obenaus	1777	1	Aarzieledrittel	10	a	4		Münzrain	28	
Stadtbezirk obenaus	1778	1	Aarzieledrittel	10	b	10	a	Münzrain	28	
Stadtbezirk obenaus	1779	1	Aarzieledrittel	10	c	10	b	Münzrain	28	
Stadtbezirk obenaus	1780	1	Aarzieledrittel	10	d	10		Münzrain	28	
Stadtbezirk obenaus	1781	1	Aarzieledrittel	10	e	14		Münzrain	28	
Stadtbezirk obenaus	1782	1	Aarzieledrittel	10	f	14		Münzrain	28	
Stadtbezirk obenaus	1783	1	Aarzieledrittel	13	a	16	a	Taubenstrasse	28	
Stadtbezirk obenaus	1784	1	Aarzieledrittel	13	b	16	a	Taubenstrasse	28	
Stadtbezirk obenaus	1785	1	Aarzieledrittel	13	c	16		Taubenstrasse	28	
Stadtbezirk obenaus	1786	1	Aarzieledrittel	13	d	16	b	Taubenstrasse	28	
Stadtbezirk obenaus	1787	1	Aarzieledrittel			16	c	Taubenstrasse	28	
Stadtbezirk obenaus	1788	1	Aarzieledrittel	13	e	2		Taubenstrasse	28	
Stadtbezirk obenaus	1789	1	Aarzieledrittel	13	f	2	a	Taubenstrasse	28	
Stadtbezirk obenaus	1790	1	Aarzieledrittel	13	g	10		Taubenstrasse	28	
Stadtbezirk obenaus	1791	1	Aarzieledrittel	13	h	12		Taubenstrasse	28	
Stadtbezirk obenaus	1792	1	Aarzieledrittel	13	i	8		Taubenstrasse	28	
Stadtbezirk obenaus	1793	1	Aarzieledrittel	14	a	14		Taubenstrasse	28	
Stadtbezirk obenaus	1794	1	Aarzieledrittel	14	b-d	14	a-c	Taubenstrasse	28	Doubt in record
Stadtbezirk obenaus	1795	1	Aarzieledrittel	15	a	7		Sulgeneckstrasse	28	
Stadtbezirk obenaus	1796	1	Aarzieledrittel	15	b	5		Sulgeneckstrasse	28	
Stadtbezirk obenaus	1797	1	Aarzieledrittel	15	d	5	b	Sulgeneckstrasse	28	
Stadtbezirk obenaus	1798	1	Aarzieledrittel	15	e	5	c	Sulgeneckstrasse	28	
Stadtbezirk obenaus	1799	1	Aarzieledrittel	16		18	a	Taubenstrasse	28	
Stadtbezirk obenaus	1800	1	Aarzieledrittel	18		18		Taubenstrasse	28	
Stadtbezirk obenaus	1801	1	Aarzieledrittel	19		12		Bundesrain	28	
Stadtbezirk obenaus	1802	1	Aarzieledrittel	20		14		Bundesrain	28	
Stadtbezirk obenaus	1803	1	Aarzieledrittel	20		16		Bundesrain	28	
Stadtbezirk obenaus	1804	1	Aarzieledrittel	21		16	a	Bundesrain	28	
Stadtbezirk obenaus	1805	1	Aarzieledrittel	22	a	2		Marzielestrasse	28	
Stadtbezirk obenaus	1806	1	Aarzieledrittel	22	a	2	a	Marzielestrasse	28	
Stadtbezirk obenaus	1807	1	Aarzieledrittel	22	a	2	b	Marzielestrasse	28	
Stadtbezirk obenaus	1808	1	Aarzieledrittel	23	a	8		Marzielestrasse	28	
Stadtbezirk obenaus	1809	1	Aarzieledrittel	23	b	6		Marzielestrasse	28	
Stadtbezirk obenaus	1810	1	Aarzieledrittel	23	c	6	a	Marzielestrasse	28	
Stadtbezirk obenaus	1811	1	Aarzieledrittel	23	d	8	a	Marzielestrasse	28	
Stadtbezirk obenaus	1812	1	Aarzieledrittel	23	e	6	b	Marzielestrasse	28	
Stadtbezirk obenaus	1813	1	Aarzieledrittel	24	a	13		Aarstrasse	28	
Stadtbezirk obenaus	1814	1	Aarzieledrittel	24	b	5		Aarstrasse	28	
Stadtbezirk obenaus	1815	1	Aarzieledrittel	24	c	29		Aarstrasse	28	
Stadtbezirk obenaus	1816	1	Aarzieledrittel	24	e	1		Ländteweg	28	
Stadtbezirk obenaus	1817	1	Aarzieledrittel	24	f	3		Ländteweg	28	
Stadtbezirk obenaus	1818	1	Aarzieledrittel	24	g	5		Ländteweg	28	
Stadtbezirk obenaus	1819	1	Aarzieledrittel	24	h	108		Aarstrasse	28	
Stadtbezirk obenaus	1820	1	Aarzieledrittel	24	i	106		Aarstrasse	28	
Stadtbezirk obenaus	1821	1	Aarzieledrittel	24	k	104		Aarstrasse	28	
Stadtbezirk obenaus	1822	1	Aarzieledrittel	24	l	102		Aarstrasse	28	
Stadtbezirk obenaus	1823	1	Aarzieledrittel	24	p	102	a	Aarstrasse	28	
Stadtbezirk obenaus	1824	1	Aarzieledrittel	24	q	21		Aarstrasse	28	
Stadtbezirk obenaus	1825	1	Aarzieledrittel	25		13		Marzielestrasse	28	
Stadtbezirk obenaus	1826	1	Aarzieledrittel	26		15		Marzielestrasse	28	Doubt in record
Stadtbezirk obenaus	1827	1	Aarzieledrittel	26	a	15	a	Marzielestrasse	28	Doubt in record
Stadtbezirk obenaus	1828	1	Aarzieledrittel	26	b	15	b	Marzielestrasse	28	Doubt in record
Stadtbezirk obenaus	1829	1	Aarzieledrittel	27	a	14	a	Marzielestrasse	28	
Stadtbezirk obenaus	1830	1	Aarzieledrittel	27	b	12		Marzielestrasse	28	
Stadtbezirk obenaus	1831	1	Aarzieledrittel	27	b	14		Marzielestrasse	28	
Stadtbezirk obenaus	1832	1	Aarzieledrittel	27	c	16		Marzielestrasse	28	
Stadtbezirk obenaus	1833	1	Aarzieledrittel	27	d-f	16	a-c	Marzielestrasse	28	Doubt in record
Stadtbezirk obenaus	1834	1	Aarzieledrittel	28	a	23		Marzielestrasse	28	
Stadtbezirk obenaus	1835	1	Aarzieledrittel	28	b	23		Marzielestrasse	28	
Stadtbezirk obenaus	1836	1	Aarzieledrittel	28	c	25	b	Marzielestrasse	28	
Stadtbezirk obenaus	1837	1	Aarzieledrittel	28	d	25		Marzielestrasse	28	
Stadtbezirk obenaus	1838	1	Aarzieledrittel	28	e	25	a	Marzielestrasse	28	
Stadtbezirk obenaus	1839	1	Aarzieledrittel	29	a	32		Marzielestrasse	28	
Stadtbezirk obenaus	1840	1	Aarzieledrittel	29	b	30		Marzielestrasse	28	
Stadtbezirk obenaus	1841	1	Aarzieledrittel	30	a	34		Marzielestrasse	28	
Stadtbezirk obenaus	1842	1	Aarzieledrittel	30	b	28		Marzielestrasse	28	
Stadtbezirk obenaus	1843	1	Aarzieledrittel	30	c	26		Marzielestrasse	28	
Stadtbezirk obenaus	1844	1	Aarzieledrittel	31	a	31		Marzielestrasse	28	
Stadtbezirk obenaus	1845	1	Aarzieledrittel	31	b	29		Marzielestrasse	28	
Stadtbezirk obenaus	1846	1	Aarzieledrittel	31	f	35		Marzielestrasse	28	
Stadtbezirk obenaus	1847	1	Aarzieledrittel	31	f	35	a	Marzielestrasse	28	
Stadtbezirk obenaus	1848	1	Aarzieledrittel	32	a	49		Marzielestrasse	28	
Stadtbezirk obenaus	1849	1	Aarzieledrittel	32	b	49	a	Marzielestrasse	28	
Stadtbezirk obenaus	1850	1	Aarzieledrittel	32	c	49	b	Marzielestrasse	28	
Stadtbezirk obenaus	1851	1	Aarzieledrittel	33	a	9		Sandrainstrasse	28	
Stadtbezirk obenaus	1852	1	Aarzieledrittel	33	a	9	d	Sandrainstrasse	28	
Stadtbezirk obenaus	1853	1	Aarzieledrittel	33	b	9	a	Sandrainstrasse	28	
Stadtbezirk obenaus	1854	1	Aarzieledrittel	33	c	9	b	Sandrainstrasse	28	
Stadtbezirk obenaus	1855	2	Arziele-Drittel	33	d	9	c	Sandrainstrasse	29	
Stadtbezirk obenaus	1856	2	Arziele-Drittel	34	a	12		Sandrainstrasse	29	
Stadtbezirk obenaus	1857	2	Arziele-Drittel	34	b	8		Sandrainstrasse	29	
Stadtbezirk obenaus	1858	2	Arziele-Drittel	34	c	18		Sandrainstrasse	29	
Stadtbezirk obenaus	1859	2	Arziele-Drittel	34	d	16		Sandrainstrasse	29	
Stadtbezirk obenaus	1860	2	Arziele-Drittel	35	a	37		Sandrainstrasse	29	
Stadtbezirk obenaus	1861	2	Arziele-Drittel	35	b	33	b	Sandrainstrasse	29	
Stadtbezirk obenaus	1862	2	Arziele-Drittel	36		35		Sandrainstrasse	29	
Stadtbezirk obenaus	1863	2	Arziele-Drittel	37	a	33	a	Sandrainstrasse	29	
Stadtbezirk obenaus	1864	2	Arziele-Drittel	37	b	33		Sandrainstrasse	29	
Stadtbezirk obenaus	1865	2	Arziele-Drittel	37	c	11		Sandrainstrasse	29	
Stadtbezirk obenaus	1866	2	Arziele-Drittel	37	c	11	a	Sandrainstrasse	29	
Stadtbezirk obenaus	1867	2	Arziele-Drittel	37	e	17		Sandrainstrasse	29	
Stadtbezirk obenaus	1868	2	Arziele-Drittel	37	f	15		Sandrainstrasse	29	Doubt in record
Stadtbezirk obenaus	1869	2	Arziele-Drittel	37	f	15	a	Sandrainstrasse	29	Doubt in record
Stadtbezirk obenaus	1870	2	Arziele-Drittel	37	h	15	b	Sandrainstrasse	29	Doubt in record
Stadtbezirk obenaus	1871	2	Arziele-Drittel	37	g	17	a	Sandrainstrasse	29	
Stadtbezirk obenaus	1872	2	Arziele-Drittel	37	i	17	b	Sandrainstrasse	29	
Stadtbezirk obenaus	1873	2	Arziele-Drittel	37	k	33	c	Sandrainstrasse	29	
Stadtbezirk obenaus	1874	2	Arziele-Drittel	38	a	91		Sandrainstrasse	29	
Stadtbezirk obenaus	1875	2	Arziele-Drittel	38	b	91	b	Sandrainstrasse	29	
Stadtbezirk obenaus	1876	2	Arziele-Drittel	39	a	93		Sandrainstrasse	29	
Stadtbezirk obenaus	1877	2	Arziele-Drittel	39	a	93	a	Sandrainstrasse	29	
Stadtbezirk obenaus	1878	2	Arziele-Drittel	39	b	95		Sandrainstrasse	29	
Stadtbezirk obenaus	1879	2	Arziele-Drittel	39	c	91	a	Sandrainstrasse	29	
Stadtbezirk obenaus	1880	2	Arziele-Drittel	40		109		Seftigenstrasse	29	
Stadtbezirk obenaus	1881	2	Arziele-Drittel	41	a	107		Seftigenstrasse	29	
Stadtbezirk obenaus	1882	2	Arziele-Drittel	41	b	1		Schönauweg	29	
Stadtbezirk obenaus	1883	2	Arziele-Drittel	41	b	1	a	Schönauweg	29	
Stadtbezirk obenaus	1884	2	Arziele-Drittel	41	c	2		Schönauweg	29	
Stadtbezirk obenaus	1885	2	Arziele-Drittel	41	c	2	b	Schönauweg	29	
Stadtbezirk obenaus	1886	2	Arziele-Drittel	41	d	10	a	Schönauweg	29	
Stadtbezirk obenaus	1887	2	Arziele-Drittel	41	e	12		Schönauweg	29	
Stadtbezirk obenaus	1888	2	Arziele-Drittel	41	f	78		Sandrainstrasse	29	
Stadtbezirk obenaus	1889	2	Arziele-Drittel	41	g	16		Schönauweg	29	
Stadtbezirk obenaus	1890	2	Arziele-Drittel	41	h	12		Schönauweg	29	
Stadtbezirk obenaus	1891	2	Arziele-Drittel	41	i	3		Schönauweg	29	
Stadtbezirk obenaus	1892	2	Arziele-Drittel	41	l	7		Schönauweg	29	
Stadtbezirk obenaus	1893	2	Arziele-Drittel	41	k	5		Schönauweg	29	
Stadtbezirk obenaus	1894	2	Arziele-Drittel	41	k	5	a	Schönauweg	29	
Stadtbezirk obenaus	1895	2	Arziele-Drittel	41	m	74		Sandrainstrasse	29	
Stadtbezirk obenaus	1896	2	Arziele-Drittel	41	n	10		Schönauweg	29	
Stadtbezirk obenaus	1897	2	Arziele-Drittel	41	o	16	a	Schönauweg	29	
Stadtbezirk obenaus	1898	2	Arziele-Drittel	41	p	10		Schönauweg	29	
Stadtbezirk obenaus	1899	2	Arziele-Drittel	41	q	4		Schönauweg	29	
Stadtbezirk obenaus	1900	2	Arziele-Drittel	41	q	4	a	Schönauweg	29	
Stadtbezirk obenaus	1901	2	Arziele-Drittel	41	r	6		Schönauweg	29	
Stadtbezirk obenaus	1902	2	Arziele-Drittel	41	r	6	a	Schönauweg	29	
Stadtbezirk obenaus	1903	2	Arziele-Drittel	41	s	8		Schönauweg	29	
Stadtbezirk obenaus	1904	2	Arziele-Drittel	41	t	2	a	Schönauweg	29	
Stadtbezirk obenaus	1905	2	Arziele-Drittel	41	v	76		Sandrainstrasse	29	
Stadtbezirk obenaus	1906	2	Arziele-Drittel	41	v	76	a	Sandrainstrasse	29	
Stadtbezirk obenaus	1907	2	Arziele-Drittel	42	a	52		Sandrainstrasse	29	
Stadtbezirk obenaus	1908	2	Arziele-Drittel	42	b	54		Sandrainstrasse	29	
Stadtbezirk obenaus	1909	2	Arziele-Drittel	42	c	52	a	Sandrainstrasse	29	
Stadtbezirk obenaus	1910	2	Arziele-Drittel	42	d	12		Dorngasse	29	
Stadtbezirk obenaus	1911	2	Arziele-Drittel	42	e	8		Dorngasse	29	
Stadtbezirk obenaus	1912	2	Arziele-Drittel	43	a	99		Seftigenstrasse	29	
Stadtbezirk obenaus	1913	2	Arziele-Drittel	43	a	99	a	Seftigenstrasse	29	
Stadtbezirk obenaus	1914	2	Arziele-Drittel	43	c	97		Seftigenstrasse	29	
Stadtbezirk obenaus	1915	2	Arziele-Drittel	43	b	95		Seftigenstrasse	29	
Stadtbezirk obenaus	1916	2	Arziele-Drittel	43	d	95	a	Seftigenstrasse	29	
Stadtbezirk obenaus	1917	2	Arziele-Drittel	44	a	37		Steinhölzliweg	29	
Stadtbezirk obenaus	1918	2	Arziele-Drittel	45	b	35		Steinhölzliweg	29	
Stadtbezirk obenaus	1919	2	Arziele-Drittel	44	c	33		Steinhölzliweg	29	
Stadtbezirk obenaus	1920	2	Arziele-Drittel	46	a	25		Steinhölzliweg	29	
Stadtbezirk obenaus	1921	2	Arziele-Drittel	46	b	23		Steinhölzliweg	29	
Stadtbezirk obenaus	1922	2	Arziele-Drittel	46	d	40		Morillonweg	29	
Stadtbezirk obenaus	1923	2	Arziele-Drittel	47	a	54		Seftigenstrasse	29	
Stadtbezirk obenaus	1924	2	Arziele-Drittel	47	b	54	a	Seftigenstrasse	29	
Stadtbezirk obenaus	1925	2	Arziele-Drittel	48		52		Seftigenstrasse	29	
Stadtbezirk obenaus	1926	2	Arziele-Drittel	49		52	a	Seftigenstrasse	29	
Stadtbezirk obenaus	1927	2	Arziele-Drittel	50	a	38		Seftigenstrasse	29	
Stadtbezirk obenaus	1928	2	Arziele-Drittel	50	b	38	a	Seftigenstrasse	29	
Stadtbezirk obenaus	1929	2	Arziele-Drittel	51		36		Seftigenstrasse	29	
Stadtbezirk obenaus	1930	2	Arziele-Drittel	52	a	29		Seftigenstrasse	29	
Stadtbezirk obenaus	1931	2	Arziele-Drittel	52	a	29	a	Seftigenstrasse	29	
Stadtbezirk obenaus	1932	2	Arziele-Drittel	52	b	31		Seftigenstrasse	29	
Stadtbezirk obenaus	1933	2	Arziele-Drittel	52	c	29	b	Seftigenstrasse	29	
Stadtbezirk obenaus	1934	2	Arziele-Drittel	52	d	65		Seftigenstrasse	29	
Stadtbezirk obenaus	1935	2	Arziele-Drittel	52	f	3		Weissenbühlw.	29	
Stadtbezirk obenaus	1936	2	Arziele-Drittel	52	g	7		Weissenbühlw.	29	
Stadtbezirk obenaus	1937	2	Arziele-Drittel	52	i	15		Weissenbühlw.	29	
Stadtbezirk obenaus	1938	2	Arziele-Drittel	52	k	12		Weissenbühlw.	29	
Stadtbezirk obenaus	1939	2	Arziele-Drittel	53	a	17		Seftigenstrasse	29	
Stadtbezirk obenaus	1940	2	Arziele-Drittel	53	b	19		Seftigenstrasse	29	
Stadtbezirk obenaus	1941	2	Arziele-Drittel	53	c	17	a	Seftigenstrasse	29	
Stadtbezirk obenaus	1942	2	Arziele-Drittel	53	c	17	b	Seftigenstrasse	29	
Stadtbezirk obenaus	1943	2	Arziele-Drittel	53	e	9		Landhausweg	29	
Stadtbezirk obenaus	1944	2	Arziele-Drittel	53	f	45		Seftigenstrasse	29	
Stadtbezirk obenaus	1945	2	Arziele-Drittel	53	h	45	a	Seftigenstrasse	29	
Stadtbezirk obenaus	1946	2	Arziele-Drittel	53	i	41		Seftigenstrasse	29	
Stadtbezirk obenaus	1947	2	Arziele-Drittel	53	g	47		Seftigenstrasse	29	
Stadtbezirk obenaus	1948	2	Arziele-Drittel	53	g	47	a	Seftigenstrasse	29	
Stadtbezirk obenaus	1949	2	Arziele-Drittel	53	k	8		Landhausweg	29	
Stadtbezirk obenaus	1950	2	Arziele-Drittel	53	p	6		Landhausweg	29	
Stadtbezirk obenaus	1951	2	Arziele-Drittel	53		6	a	Landhausweg	29	
Stadtbezirk obenaus	1952	2	Arziele-Drittel	53	m	35		Weissenbühlw.	29	
Stadtbezirk obenaus	1953	2	Arziele-Drittel	53	r	35	a	Weissenbühlw.	29	
Stadtbezirk obenaus	1954	2	Arziele-Drittel	53	o	31		Weissenbühlw.	29	
Stadtbezirk obenaus	1955	2	Arziele-Drittel	53	o	31	a	Weissenbühlw.	29	
Stadtbezirk obenaus	1956	2	Arziele-Drittel	53	q	29		Weissenbühlw.	29	
Stadtbezirk obenaus	1957	2	Arziele-Drittel	53	s	43		Seftigenstrasse	29	
Stadtbezirk obenaus	1958	2	Arziele-Drittel	53	u	43		Weissenbühlw.	29	
Stadtbezirk obenaus	1959	2	Arziele-Drittel	53	v	43		Weissenbühlw.	29	
Stadtbezirk obenaus	1960	2	Arziele-Drittel	53	w	35		Seftigenstrasse	29	
Stadtbezirk obenaus	1961	2	Arziele-Drittel	53	x	49		Weissenbühlw.	29	
Stadtbezirk obenaus	1962	2	Arziele-Drittel	53	y	1		Seftigenstrasse	29	
Stadtbezirk obenaus	1963	2	Arziele-Drittel	53	z	35	a	Seftigenstrasse	29	
Stadtbezirk obenaus	1964	2	Arziele-Drittel	54		12		Seftigenstrasse	29	
Stadtbezirk obenaus	1965	2	Arziele-Drittel	54		12	a	Schwarzenburgstrasse	29	
Stadtbezirk obenaus	1966	2	Arziele-Drittel	55		5		Schwarzenburgstrasse	29	
Stadtbezirk obenaus	1967	2	Arziele-Drittel	56		7		Schwarzenburgstrasse	29	
Stadtbezirk obenaus	1968	2	Arziele-Drittel	56		7	a	Schwarzenburgstrasse	29	
Stadtbezirk obenaus	1969	2	Arziele-Drittel	56		7	b	Schwarzenburgstrasse	29	
Stadtbezirk obenaus	1970	2	Arziele-Drittel	57		23		Schwarzenburgstrasse	29	
Stadtbezirk obenaus	1971	2	Arziele-Drittel	58		25		Schwarzenburgstrasse	29	
Stadtbezirk obenaus	1972	2	Arziele-Drittel	59	a	10		Wabernstrasse	29	
Stadtbezirk obenaus	1973	2	Arziele-Drittel	59	b	8		Wabernstrasse	29	
Stadtbezirk obenaus	1974	2	Arziele-Drittel	60	a	61		Könizstrasse	29	
Stadtbezirk obenaus	1975	2	Arziele-Drittel	60	b	65		Könizstrasse	29	
Stadtbezirk obenaus	1976	2	Arziele-Drittel	60	c	6		Wabernstrasse	29	Doubt in record
Stadtbezirk obenaus	1977	2	Arziele-Drittel	60	f	6		Wabernstrasse	29	Doubt in record
Stadtbezirk obenaus	1978	2	Arziele-Drittel	60	g	6	a	Wabernstrasse	29	Doubt in record
Stadtbezirk obenaus	1979	2	Arziele-Drittel	60	d	69		Könizstrasse	29	
Stadtbezirk obenaus	1980	2	Arziele-Drittel	60	e	63		Könizstrasse	29	
Stadtbezirk obenaus	1981	2	Arziele-Drittel	61		28		Wabernstrasse	29	
Stadtbezirk obenaus	1982	2	Arziele-Drittel	61		28	a	Wabernstrasse	29	
Stadtbezirk obenaus	1983	2	Arziele-Drittel	62		30		Wabernstrasse	29	
Stadtbezirk obenaus	1984	2	Arziele-Drittel	63		36		Wabernstrasse	29	
Stadtbezirk obenaus	1985	2	Arziele-Drittel	63		36	a	Wabernstrasse	29	
Stadtbezirk obenaus	1986	2	Arziele-Drittel	64	a	12		Friedheimweg	29	
Stadtbezirk obenaus	1987	2	Arziele-Drittel	64	a	12	a	Friedheimweg	29	
Stadtbezirk obenaus	1988	2	Arziele-Drittel	64	b-d	18		Friedheimweg	29	
Stadtbezirk obenaus	1989	2	Arziele-Drittel	64	b-d	18	a	Friedheimweg	29	
Stadtbezirk obenaus	1990	2	Arziele-Drittel	64	b-d	18	b	Friedheimweg	29	
Stadtbezirk obenaus	1991	2	Arziele-Drittel	64	e	69		Seftigenstrasse	29	
Stadtbezirk obenaus	1992	2	Arziele-Drittel	64	f	75		Seftigenstrasse	29	
Stadtbezirk obenaus	1993	2	Arziele-Drittel	64	g	75		Seftigenstrasse	29	
Stadtbezirk obenaus	1994	2	Arziele-Drittel	64	h	51		Seftigenstrasse	29	
Stadtbezirk obenaus	1995	2	Arziele-Drittel	64	k	51	a	Seftigenstrasse	29	
Stadtbezirk obenaus	1996	2	Arziele-Drittel	64	i	9	a	Landhausweg	29	
Stadtbezirk obenaus	1997	3	Arziele-Drittel	64	m	11	a	Landhausweg	30	
Stadtbezirk obenaus	1998	3	Arziele-Drittel	64	n	13		Landhausweg	30	
Stadtbezirk obenaus	1999	3	Arziele-Drittel	64	l	11		Landhausweg	30	
Stadtbezirk obenaus	2000	3	Arziele-Drittel	64	o	57		Seftigenstrasse	30	
Stadtbezirk obenaus	2001	3	Arziele-Drittel	64	p	57	a	Seftigenstrasse	30	
Stadtbezirk obenaus	2002	3	Arziele-Drittel	64	q	17		Zimmerweg	30	
Stadtbezirk obenaus	2003	3	Arziele-Drittel	64	r	17	a	Zimmerweg	30	
Stadtbezirk obenaus	2004	3	Arziele-Drittel	64	s	1		Neuhäuserweg	30	
Stadtbezirk obenaus	2005	3	Arziele-Drittel	64	u	75	b	Seftigenstrasse	30	
Stadtbezirk obenaus	2006	3	Arziele-Drittel	64	t	75	a	Seftigenstrasse	30	
Stadtbezirk obenaus	2007	3	Arziele-Drittel	65		83		Seftigenstrasse	30	
Stadtbezirk obenaus	2008	3	Arziele-Drittel	66	a	9		Friedheimweg	30	
Stadtbezirk obenaus	2009	3	Arziele-Drittel	66	a	9	a	Friedheimweg	30	
Stadtbezirk obenaus	2010	3	Arziele-Drittel	66	a	9	b	Friedheimweg	30	
Stadtbezirk obenaus	2011	3	Arziele-Drittel	66	b	9	c	Friedheimweg	30	
Stadtbezirk obenaus	2012	3	Arziele-Drittel	66	b	13		Friedheimweg	30	
Stadtbezirk obenaus	2013	3	Arziele-Drittel	67	a	69		Wabernstrasse	30	
Stadtbezirk obenaus	2014	3	Arziele-Drittel	67	b	69	a	Wabernstrasse	30	
Stadtbezirk obenaus	2015	3	Arziele-Drittel	68		49		Wabernstrasse	30	Doubt in record
Stadtbezirk obenaus	2016	3	Arziele-Drittel	68	a	49	a	Wabernstrasse	30	Doubt in record
Stadtbezirk obenaus	2017	3	Arziele-Drittel	68	b	49	c	Wabernstrasse	30	Doubt in record
