Strasse vor 1882,Nummer vor 1882,Strasse,Nummer,Scan,ID,Status
Schifflaube,57a,Schifflaube,48,3012669,1584,OK
Schifflaube,57b,Schifflaube,50,3012669,1585,OK
Schifflaube,57d,Schifflaube,50a,3012669,1586,Unbekannte Hausnummer
Bubenbergsrain,57c,Schifflaube,52,3012669,1587,OK
Bubenbergsrain,57c,Badgasse,2,3012669,1588,Unbekannte Hausnummer
Bubenbergsrain,58a,Badgasse,4,3012669,1589,OK
Bubenbergsrain,58b,Badgasse,4a,3012669,1590,Unbekannte Hausnummer
Bubenbergsrain,58c,Badgasse,4b,3012669,1591,Unbekannte Hausnummer
Bubenbergsrain,59,Badgasse,6,3012669,1592,Unbekannte Hausnummer
Bubenbergsrain,59,Badgasse,6a,3012669,1593,Unbekannte Hausnummer
Bubenbergsrain,60a,Badgasse,8,3012669,1594,Unbekannte Hausnummer
Bubenbergsrain,60b,Badgasse,8a,3012669,1595,Unbekannte Hausnummer
Bubenbergsrain,61a,Bubenbergrain,23,3012669,1596,OK
Bubenbergsrain,61a,Bubenbergrain,23a,3012669,1597,Unbekannte Hausnummer
Bubenbergsrain,61b,Bubenbergrain,21,3012669,1598,OK
Bubenbergsrain,61b,Bubenbergrain,21a,3012669,1599,Unbekannte Hausnummer
Bubenbergsrain,61b,Bubenbergrain,21b,3012669,1600,Unbekannte Hausnummer
Bubenbergsrain,62,Bubenbergrain,19,3012669,1601,Unbekannte Hausnummer
Bubenbergsrain,63,Bubenbergrain,17,3012669,1602,OK
Bubenbergsrain,63,Bubenbergrain,17a,3012669,1603,Unbekannte Hausnummer
Bubenbergsrain,63,Bubenbergrain,17b,3012669,1604,Unbekannte Hausnummer
Bubenbergsrain,64a,Bubenbergrain,15,3012669,1605,OK
Bubenbergsrain,64b,Bubenbergrain,15a,3012669,1606,OK
Bubenbergsrain,65a,Bubenbergrain,13,3012669,1607,Unbekannte Hausnummer
Bubenbergsrain,65a,Bubenbergrain,13a,3012669,1608,Unbekannte Hausnummer
Bubenbergsrain,65b,Badgasse,12,3012669,1609,OK
Bubenbergsrain,65c,Badgasse,14,3012669,1610,Unbekannte Hausnummer
Bubenbergsrain,65d,Badgasse,14a,3012669,1611,Unbekannte Hausnummer
Frick,66a,Fricktreppe,11,3012669,1612,OK
Frick,66b,Fricktreppe,13,3012669,1613,OK
Frick,67a,Fricktreppe,3,3012669,1614,OK
Frick,67b,Fricktreppe,5,3012670,1615,OK
Frick,67b,Fricktreppe,7,3012670,1616,OK
Frick,68a,Fricktreppe,14,3012670,1617,Unbekannte Hausnummer
Frick,68b,Fricktreppe,14a,3012670,1618,Unbekannte Hausnummer
Frick,69b,Badgasse,57,3012670,1619,Unbekannte Hausnummer
Frick,70,Badgasse,55,3012670,1620,Unbekannte Hausnummer
Frick,71,Badgasse,53,3012670,1621,OK
Frick,72,Badgasse,49,3012670,1622,OK
Frick,72,Aarstrasse,46,3012670,1623,Unbekannte Hausnummer
Frick,73b,Badgasse,43,3012670,1624,OK
Frick,73b,Aarstrasse,42,3012670,1625,OK
Frick,73a,Badgasse,41,3012670,1626,OK
Frick,73a,Aarstrasse,44,3012670,1627,Unbekannte Hausnummer
Badlaube,74,Badgasse,39,3012670,1628,OK
Badlaube,74,Aarstrasse,40,3012670,1629,Unbekannte Hausnummer
Badlaube,75,Badgasse,37,3012670,1630,OK
Badlaube,75,Aarstrasse,38,3012670,1631,Unbekannte Hausnummer
Badlaube,76,Badgasse,35,3012670,1632,OK
Badlaube,76,Aarstrasse,36,3012670,1633,Unbekannte Hausnummer
Badlaube,77,Badgasse,33,3012670,1634,OK
Badlaube,77,Aarstrasse,34,3012670,1635,Unbekannte Hausnummer
Badlaube,78a,Badgasse,31,3012670,1636,OK
Badlaube,78b,Aarstrasse,32,3012670,1637,Unbekannte Hausnummer
Badlaube,79,Badgasse,29,3012670,1638,OK
Badlaube,80a,Badgasse,27,3012670,1639,OK
Badlaube,80b,Aarstrasse,30,3012670,1640,Unbekannte Hausnummer
Badlaube,81,Badgasse,25,3012670,1641,OK
Badlaube,81,Aarstrasse,28,3012670,1642,Unbekannte Hausnummer
Badlaube,82,Badgasse,23,3012670,1643,OK
Badlaube,83,Aarstrasse,26,3012670,1644,Unbekannte Hausnummer
Badlaube,84,Badgasse,21,3012670,1645,OK
Badlaube,84,Aarstrasse,24,3012670,1646,Unbekannte Hausnummer
Badlaube,85,Badgasse,19,3012670,1647,Unbekannte Hausnummer
Badlaube,85,Aarstrasse,22,3012670,1648,OK
Badlaube,86,Badgasse,17,3012670,1649,Unbekannte Hausnummer
Badlaube,86,Aarstrasse,20,3012670,1650,Unbekannte Hausnummer
Badlaube,87,Badgasse,15,3012670,1651,Unbekannte Hausnummer
Badlaube,87,Aarstrasse,18,3012670,1652,Unbekannte Hausnummer
Badlaube,88,Badgasse,13,3012670,1653,Unbekannte Hausnummer
Badlaube,88,Aarstrasse,16,3012670,1654,Unbekannte Hausnummer
Badlaube,89,Badgasse,11,3012670,1655,Unbekannte Hausnummer
Badlaube,89,Aarstrasse,14,3012670,1656,Unbekannte Hausnummer
Badlaube,90a,Badgasse,9,3012670,1657,Unbekannte Hausnummer
Badlaube,90b,Aarstrasse,12,3012670,1658,Unbekannte Hausnummer
Badlaube,91a,Badgasse,7,3012670,1659,Unbekannte Hausnummer
Badlaube,91b,Aarstrasse,10,3012670,1660,Unbekannte Hausnummer
Badlaube,92a,Badgasse,5,3012670,1661,Unbekannte Hausnummer
Badlaube,92b,Aarstrasse,6,3012670,1662,Unbekannte Hausnummer
Badlaube,93,Badgasse,3,3012670,1663,Unbekannte Hausnummer
Badlaube,94,Aarstrasse,4,3012670,1664,Unbekannte Hausnummer
Badlaube,95,Badgasse,1,3012670,1665,OK
Badlaube,95,Badgasse,1a,3012670,1666,OK
Badlaube,95,Aarstrasse,2,3012670,1667,Unbekannte Hausnummer
Gypsreibe,97a,Wasserwerkstrasse,35,3012670,1668,Unbekannte Strasse
Gypsreibe,98a,Wasserwerkstrasse,25,3012670,1669,Unbekannte Strasse
Gypsreibe,98,Wasserwerkstrasse,25a,3012670,1670,Unbekannte Strasse
Gypsreibe,98c,Wasserwerkstrasse,25b,3012670,1671,Unbekannte Strasse
Gypsreibe,99a,Wasserwerkstrasse,21,3012670,1672,Unbekannte Strasse
Gypsreibe,99b,Wasserwerkstrasse,23,3012670,1673,Unbekannte Strasse
Gypsreibe,100,Wasserwerkstrasse,19,3012670,1674,Unbekannte Strasse
Gypsreibe,101a,Wasserwerkstrasse,17,3012670,1675,Unbekannte Strasse
Landeren,101b,Wasserwerkstrasse,15,3012670,1676,Unbekannte Strasse
Landeren,101b,Wasserwerkstrasse,15a,3012670,1677,Unbekannte Strasse
Landeren,101c,Wasserwerkstrasse,7,3012670,1678,Unbekannte Strasse
Landeren,101c,Wasserwerkstrasse,5,3012670,1679,Unbekannte Strasse
Landeren,101d,Wasserwerkstrasse,1,3012670,1680,Unbekannte Strasse
Landeren,101e,Wasserwerkstrasse,2,3012670,1681,Unbekannte Strasse
Landeren,101f,Wasserwerkstrasse,2a,3012670,1682,Unbekannte Strasse
Landeren,102a,Wasserwerkstrasse,4,3012670,1683,Unbekannte Strasse
Landeren,102b,Wasserwerkstrasse,6,3012670,1684,Unbekannte Strasse
Landeren,103,Wasserwerkstrasse,8,3012670,1685,Unbekannte Strasse
Landeren,104a,Wasserwerkstrasse,10,3012670,1686,Unbekannte Strasse
Landeren,104b,Wasserwerkstrasse,12,3012670,1687,Unbekannte Strasse
Landeren,104c,Wasserwerkstrasse,14,3012670,1688,Unbekannte Strasse
Schleifergässlein,105a,Mühlenplatz,7,3012670,1689,Unbekannte Hausnummer
Schleifergässlein,105b,Mühlenplatz,5,3012670,1690,OK
Schleifergässlein,106b,Mühlenplatz,15,3012670,1691,OK
Schleifergässlein,106b,Mühlenplatz,11,3012670,1692,OK
Schleifergässlein,106b,Mühlenplatz,13,3012670,1693,Unbekannte Hausnummer
Schleifergässlein,106b,Wasserwerkstrasse,20,3012670,1694,Unbekannte Strasse
Schleifergässlein,106b,Wasserwerkstrasse,22,3012670,1695,Unbekannte Strasse
Schleifergässlein,106c,Mühlenplatz,16,3012670,1696,OK
Schleifergässlein,106c,Schifflaube,1,3012670,1697,OK
Schleifergässlein,106d,Schifflaube,3,3012670,1698,OK
Müllerläublein,107a,Gerberngasse,43,3012670,1699,OK
Müllerläublein,107a,Müllerplatz,1,3012670,1700,Unbekannte Strasse
Müllerläublein,107b,Gerberngasse,43a,3012670,1701,Unbekannte Hausnummer
Müllerläublein,107b,Müllerplatz,1a,3012670,1702,Unbekannte Strasse
Müllerläublein,108,Gerberngasse,41,3012670,1703,OK
Müllerläublein,109a,Gerberngasse,39,3012670,1704,OK
Müllerläublein,109a,Gerberngasse,39a,3012670,1705,Unbekannte Hausnummer
Müllerläublein,109b,Gerberngasse,37,3012670,1706,OK
Müllerläublein,109c,Gerberngasse,37a,3012670,1707,Unbekannte Hausnummer
Müllerläublein,110a,Gerberngasse,33,3012670,1708,OK
Müllerläublein,110b,Gerberngasse,31,3012670,1709,OK
Müllerläublein,110b,Gerberngasse,27,3012670,1710,OK
Müllerläublein,110b,Gerberngasse,27a,3012670,1711,OK
Müllerläublein,110b,Gerberngasse,27b,3012670,1712,Unbekannte Hausnummer
Müllerläublein,110d,Kanalgasse,4,3012670,1713,Unbekannte Strasse
Gerbernlaube,111,Gerberngasse,21,3012670,1714,OK
Gerbernlaube,111,Kanalgasse,1,3012670,1715,Unbekannte Strasse
Gerbernlaube,112a,Gerberngasse,19,3012670,1716,OK
Gerbernlaube,112b,Gerberngasse,19a,3012670,1717,OK
Gerbernlaube,112c,Gerberngasse,19b,3012670,1718,Unbekannte Hausnummer
Gerbernlaube,113a,Gerberngasse,17,3012671,1719,OK
Gerbernlaube,113b,Gerberngasse,17a,3012671,1720,OK
Gerbernlaube,114a,Gerberngasse,15,3012671,1721,OK
Gerbernlaube,114b,Gerberngasse,15a,3012671,1722,OK
Gerbernlaube,114c,Gerberngasse,15b,3012671,1723,OK
Gerbernlaube,115a,Gerberngasse,13,3012671,1724,OK
Gerbernlaube,115b,Gerberngasse,13a,3012671,1725,OK
Gerbernlaube,115c,Gerberngasse,13b,3012671,1726,OK
Gerbernlaube,116a,Gerberngasse,11,3012671,1727,OK
Gerbernlaube,116b,Gerberngasse,11a,3012671,1728,OK
Gerbernlaube,116c,Gerberngasse,11b,3012671,1729,Unbekannte Hausnummer
Gerbernlaube,117a,Gerberngasse,9,3012671,1730,OK
Gerbernlaube,117b,Gerberngasse,9a,3012671,1731,OK
Gerbernlaube,117c,Gerberngasse,9b,3012671,1732,Unbekannte Hausnummer
Gerbernlaube,117d,Gerberngasse,9c,3012671,1733,Unbekannte Hausnummer
Gerbernlaube,117f,Gerberngasse,9d,3012671,1734,Unbekannte Hausnummer
Gerbernlaube,117e,Gerberngasse,7,3012671,1735,OK
Gerbernlaube,118,Gerberngasse,5,3012671,1736,OK
Gerbernlaube,119,Gerberngasse,3,3012671,1737,OK
Gerbernlaube,120,Gerberngasse,1,3012671,1738,OK
Gerbernlaube,121,Gerberngasse,1,3012671,1739,OK
Enge,124,Mattenenge,15,3012671,1740,Unbekannte Hausnummer
Enge,125,Mattenenge,13,3012671,1741,Unbekannte Hausnummer
Enge,126,Mattenenge,11,3012671,1742,OK
Enge,127,Mattenenge,9,3012671,1743,Unbekannte Hausnummer
Enge,128,Mattenenge,9,3012671,1744,Unbekannte Hausnummer
Enge,129,Mattenenge,7,3012671,1745,OK
Enge,130,Mattenenge,5,3012671,1746,OK
Enge,131,Mattenenge,3,3012671,1747,OK
Aarzieledrittel,1a,Münzrain,1,3012674,1748,OK
Aarzieledrittel,1b,Münzrain,3,3012674,1749,OK
Aarzieledrittel,2,Münzrain,3,3012674,1750,OK
Aarzieledrittel,3,Weihergasse,4,3012674,1751,OK
Aarzieledrittel,3,Weihergasse,4a,3012674,1752,Unbekannte Hausnummer
Aarzieledrittel,4,Weihergasse,6,3012674,1753,Unbekannte Hausnummer
Aarzieledrittel,5a,Weihergasse,8,3012674,1754,OK
Aarzieledrittel,5a,Weihergasse,10,3012674,1755,OK
Aarzieledrittel,5b,Weihergasse,14,3012674,1756,OK
Aarzieledrittel,5b,Weihergasse,14a,3012674,1757,Unbekannte Hausnummer
Aarzieledrittel,5c,Weihergasse,1,3012674,1758,Unbekannte Hausnummer
Aarzieledrittel,5d,Gasstrasse,5,3012674,1759,Unbekannte Hausnummer
Aarzieledrittel,5e,,,3012674,1760,Unbekannte Strasse
Aarzieledrittel,5f,Brückenstrasse,1a,3012674,1761,Unbekannte Hausnummer
Aarzieledrittel,6a,Weihergasse,11,3012674,1762,OK
Aarzieledrittel,6b,Weihergasse,11a,3012674,1763,Unbekannte Hausnummer
Aarzieledrittel,6d,Gasstrasse,8,3012674,1764,OK
Aarzieledrittel,6c,Gasstrasse,8a,3012674,1765,OK
Aarzieledrittel,7a,Weihergasse,20,3012674,1766,OK
Aarzieledrittel,7b,Weihergasse,16,3012674,1767,OK
Aarzieledrittel,8a,Weihergasse,17,3012674,1768,OK
Aarzieledrittel,8a,Weihergasse,17a,3012674,1769,OK
Aarzieledrittel,8b,Weihergasse,15,3012674,1770,OK
Aarzieledrittel,8c,Brückenstrasse,1,3012674,1771,OK
Aarzieledrittel,8d,Weihergasse,13,3012674,1772,Unbekannte Hausnummer
Aarzieledrittel,8e,Brückenstrasse,1b,3012674,1773,Unbekannte Hausnummer
Aarzieledrittel,9a,Weihergasse,19,3012674,1774,Unbekannte Hausnummer
Aarzieledrittel,9a,Weihergasse,19a,3012674,1775,Unbekannte Hausnummer
Aarzieledrittel,9b,Marzilistrasse,9,3012674,1776,OK
Aarzieledrittel,10a,Münzrain,4,3012674,1777,OK
Aarzieledrittel,10b,Münzrain,10a,3012674,1778,Unbekannte Hausnummer
Aarzieledrittel,10c,Münzrain,10b,3012674,1779,Unbekannte Hausnummer
Aarzieledrittel,10d,Münzrain,10,3012674,1780,OK
Aarzieledrittel,10e,Münzrain,14,3012674,1781,OK
Aarzieledrittel,10f,Münzrain,14,3012674,1782,OK
Aarzieledrittel,13a,Taubenstrasse,16a,3012674,1783,OK
Aarzieledrittel,13b,Taubenstrasse,16a,3012674,1784,OK
Aarzieledrittel,13c,Taubenstrasse,16,3012674,1785,OK
Aarzieledrittel,13d,Taubenstrasse,16b,3012674,1786,Unbekannte Hausnummer
,,Taubenstrasse,16c,3012674,1787,Unbekannte Hausnummer
Aarzieledrittel,13e,Taubenstrasse,2,3012674,1788,Unbekannte Hausnummer
Aarzieledrittel,13f,Taubenstrasse,2a,3012674,1789,Unbekannte Hausnummer
Aarzieledrittel,13g,Taubenstrasse,10,3012674,1790,Unbekannte Hausnummer
Aarzieledrittel,13h,Taubenstrasse,12,3012674,1791,OK
Aarzieledrittel,13i,Taubenstrasse,8,3012674,1792,OK
Aarzieledrittel,14a,Taubenstrasse,14,3012674,1793,OK
Aarzieledrittel,14b,Taubenstrasse,14a,3012674,1794,OK
Aarzieledrittel,14b,Taubenstrasse,14b,3012674,1794,OK
Aarzieledrittel,14b,Taubenstrasse,14c,3012674,1794,Unbekannte Hausnummer
Aarzieledrittel,14c,Taubenstrasse,14a,3012674,1794,OK
Aarzieledrittel,14c,Taubenstrasse,14b,3012674,1794,OK
Aarzieledrittel,14c,Taubenstrasse,14c,3012674,1794,Unbekannte Hausnummer
Aarzieledrittel,14d,Taubenstrasse,14a,3012674,1794,OK
Aarzieledrittel,14d,Taubenstrasse,14b,3012674,1794,OK
Aarzieledrittel,14d,Taubenstrasse,14c,3012674,1794,Unbekannte Hausnummer
Aarzieledrittel,15a,Sulgeneckstrasse,7,3012674,1795,OK
Aarzieledrittel,15b,Sulgeneckstrasse,5,3012674,1796,OK
Aarzieledrittel,15d,Sulgeneckstrasse,5b,3012674,1797,Unbekannte Hausnummer
Aarzieledrittel,15e,Sulgeneckstrasse,5c,3012674,1798,Unbekannte Hausnummer
Aarzieledrittel,16,Taubenstrasse,18a,3012674,1799,Unbekannte Hausnummer
Aarzieledrittel,18,Taubenstrasse,18,3012674,1800,Unbekannte Hausnummer
Aarzieledrittel,19,Bundesrain,12,3012674,1801,OK
Aarzieledrittel,20,Bundesrain,14,3012674,1802,Unbekannte Hausnummer
Aarzieledrittel,20,Bundesrain,16,3012674,1803,Unbekannte Hausnummer
Aarzieledrittel,21,Bundesrain,16a,3012674,1804,Unbekannte Hausnummer
Aarzieledrittel,22a,Marzilistrasse,2,3012674,1805,Unbekannte Hausnummer
Aarzieledrittel,22a,Marzilistrasse,2a,3012674,1806,Unbekannte Hausnummer
Aarzieledrittel,22a,Marzilistrasse,2b,3012674,1807,Unbekannte Hausnummer
Aarzieledrittel,23a,Marzilistrasse,8,3012674,1808,OK
Aarzieledrittel,23b,Marzilistrasse,6,3012674,1809,OK
Aarzieledrittel,23c,Marzilistrasse,6a,3012674,1810,Unbekannte Hausnummer
Aarzieledrittel,23d,Marzilistrasse,8a,3012674,1811,OK
Aarzieledrittel,23e,Marzilistrasse,6b,3012674,1812,OK
Aarzieledrittel,24a,Aarstrasse,13,3012674,1813,Unbekannte Hausnummer
Aarzieledrittel,24b,Aarstrasse,5,3012674,1814,Unbekannte Hausnummer
Aarzieledrittel,24c,Aarstrasse,29,3012674,1815,Unbekannte Hausnummer
Aarzieledrittel,24e,Ländteweg,1,3012674,1816,OK
Aarzieledrittel,24f,Ländteweg,3,3012674,1817,OK
Aarzieledrittel,24g,Ländteweg,5,3012674,1818,OK
Aarzieledrittel,24h,Aarstrasse,108,3012674,1819,OK
Aarzieledrittel,24i,Aarstrasse,106,3012674,1820,OK
Aarzieledrittel,24k,Aarstrasse,104,3012674,1821,OK
Aarzieledrittel,24l,Aarstrasse,102,3012674,1822,OK
Aarzieledrittel,24p,Aarstrasse,102a,3012674,1823,Unbekannte Hausnummer
Aarzieledrittel,24q,Aarstrasse,21,3012674,1824,Unbekannte Hausnummer
Aarzieledrittel,25,Marzilistrasse,13,3012674,1825,Unbekannte Hausnummer
Aarzieledrittel,26,Marzilistrasse,15,3012674,1826,OK
Aarzieledrittel,26a,Marzilistrasse,15a,3012674,1827,Unbekannte Hausnummer
Aarzieledrittel,26b,Marzilistrasse,15b,3012674,1828,Unbekannte Hausnummer
Aarzieledrittel,27a,Marzilistrasse,14a,3012674,1829,OK
Aarzieledrittel,27b,Marzilistrasse,12,3012674,1830,OK
Aarzieledrittel,27b,Marzilistrasse,14,3012674,1831,OK
Aarzieledrittel,27c,Marzilistrasse,16,3012674,1832,OK
Aarzieledrittel,27d,Marzilistrasse,16a,3012674,1833,OK
Aarzieledrittel,27d,Marzilistrasse,16b,3012674,1833,Unbekannte Hausnummer
Aarzieledrittel,27d,Marzilistrasse,16c,3012674,1833,Unbekannte Hausnummer
Aarzieledrittel,27e,Marzilistrasse,16a,3012674,1833,OK
Aarzieledrittel,27e,Marzilistrasse,16b,3012674,1833,Unbekannte Hausnummer
Aarzieledrittel,27e,Marzilistrasse,16c,3012674,1833,Unbekannte Hausnummer
Aarzieledrittel,27f,Marzilistrasse,16a,3012674,1833,OK
Aarzieledrittel,27f,Marzilistrasse,16b,3012674,1833,Unbekannte Hausnummer
Aarzieledrittel,27f,Marzilistrasse,16c,3012674,1833,Unbekannte Hausnummer
Aarzieledrittel,28a,Marzilistrasse,23,3012674,1834,OK
Aarzieledrittel,28b,Marzilistrasse,23,3012674,1835,OK
Aarzieledrittel,28c,Marzilistrasse,25b,3012674,1836,Unbekannte Hausnummer
Aarzieledrittel,28d,Marzilistrasse,25,3012674,1837,OK
Aarzieledrittel,28e,Marzilistrasse,25a,3012674,1838,Unbekannte Hausnummer
Aarzieledrittel,29a,Marzilistrasse,32,3012674,1839,OK
Aarzieledrittel,29b,Marzilistrasse,30,3012674,1840,OK
Aarzieledrittel,30a,Marzilistrasse,34,3012674,1841,OK
Aarzieledrittel,30b,Marzilistrasse,28,3012674,1842,Unbekannte Hausnummer
Aarzieledrittel,30c,Marzilistrasse,26,3012674,1843,Unbekannte Hausnummer
Aarzieledrittel,31a,Marzilistrasse,31,3012674,1844,Unbekannte Hausnummer
Aarzieledrittel,31b,Marzilistrasse,29,3012674,1845,OK
Aarzieledrittel,31f,Marzilistrasse,35,3012674,1846,OK
Aarzieledrittel,31f,Marzilistrasse,35a,3012674,1847,Unbekannte Hausnummer
Aarzieledrittel,32a,Marzilistrasse,49,3012674,1848,Unbekannte Hausnummer
Aarzieledrittel,32b,Marzilistrasse,49a,3012674,1849,Unbekannte Hausnummer
Aarzieledrittel,32c,Marzilistrasse,49b,3012674,1850,Unbekannte Hausnummer
Aarzieledrittel,33a,Sandrainstrasse,9,3012674,1851,Unbekannte Hausnummer
Aarzieledrittel,33a,Sandrainstrasse,9d,3012674,1852,Unbekannte Hausnummer
Aarzieledrittel,33b,Sandrainstrasse,9a,3012674,1853,Unbekannte Hausnummer
Aarzieledrittel,33c,Sandrainstrasse,9b,3012674,1854,Unbekannte Hausnummer
Arziele-Drittel,33d,Sandrainstrasse,9c,3012675,1855,Unbekannte Hausnummer
Arziele-Drittel,34a,Sandrainstrasse,12,3012675,1856,OK
Arziele-Drittel,34b,Sandrainstrasse,8,3012675,1857,Unbekannte Hausnummer
Arziele-Drittel,34c,Sandrainstrasse,18,3012675,1858,OK
Arziele-Drittel,34d,Sandrainstrasse,16,3012675,1859,OK
Arziele-Drittel,35a,Sandrainstrasse,37,3012675,1860,Unbekannte Hausnummer
Arziele-Drittel,35b,Sandrainstrasse,33b,3012675,1861,Unbekannte Hausnummer
Arziele-Drittel,36,Sandrainstrasse,35,3012675,1862,Unbekannte Hausnummer
Arziele-Drittel,37a,Sandrainstrasse,33a,3012675,1863,Unbekannte Hausnummer
Arziele-Drittel,37b,Sandrainstrasse,33,3012675,1864,Unbekannte Hausnummer
Arziele-Drittel,37c,Sandrainstrasse,11,3012675,1865,Unbekannte Hausnummer
Arziele-Drittel,37c,Sandrainstrasse,11a,3012675,1866,Unbekannte Hausnummer
Arziele-Drittel,37e,Sandrainstrasse,17,3012675,1867,OK
Arziele-Drittel,37f,Sandrainstrasse,15,3012675,1868,OK
Arziele-Drittel,37f,Sandrainstrasse,15a,3012675,1869,Unbekannte Hausnummer
Arziele-Drittel,37h,Sandrainstrasse,15b,3012675,1870,OK
Arziele-Drittel,37g,Sandrainstrasse,17a,3012675,1871,OK
Arziele-Drittel,37i,Sandrainstrasse,17b,3012675,1872,OK
Arziele-Drittel,37k,Sandrainstrasse,33c,3012675,1873,Unbekannte Hausnummer
Arziele-Drittel,38a,Sandrainstrasse,91,3012675,1874,OK
Arziele-Drittel,38b,Sandrainstrasse,91b,3012675,1875,Unbekannte Hausnummer
Arziele-Drittel,39a,Sandrainstrasse,93,3012675,1876,OK
Arziele-Drittel,39a,Sandrainstrasse,93a,3012675,1877,Unbekannte Hausnummer
Arziele-Drittel,39b,Sandrainstrasse,95,3012675,1878,OK
Arziele-Drittel,39c,Sandrainstrasse,91a,3012675,1879,OK
Arziele-Drittel,40,Seftigenstrasse,109,3012675,1880,Unbekannte Hausnummer
Arziele-Drittel,41a,Seftigenstrasse,107,3012675,1881,Unbekannte Hausnummer
Arziele-Drittel,41b,Schönauweg,1,3012675,1882,Unbekannte Hausnummer
Arziele-Drittel,41b,Schönauweg,1a,3012675,1883,Unbekannte Hausnummer
Arziele-Drittel,41c,Schönauweg,2,3012675,1884,OK
Arziele-Drittel,41c,Schönauweg,2b,3012675,1885,Unbekannte Hausnummer
Arziele-Drittel,41d,Schönauweg,10a,3012675,1886,OK
Arziele-Drittel,41e,Schönauweg,12,3012675,1887,OK
Arziele-Drittel,41f,Sandrainstrasse,78,3012675,1888,OK
Arziele-Drittel,41g,Schönauweg,16,3012675,1889,Unbekannte Hausnummer
Arziele-Drittel,41h,Schönauweg,12,3012675,1890,OK
Arziele-Drittel,41i,Schönauweg,3,3012675,1891,Unbekannte Hausnummer
Arziele-Drittel,41l,Schönauweg,7,3012675,1892,Unbekannte Hausnummer
Arziele-Drittel,41k,Schönauweg,5,3012675,1893,Unbekannte Hausnummer
Arziele-Drittel,41k,Schönauweg,5a,3012675,1894,Unbekannte Hausnummer
Arziele-Drittel,41m,Sandrainstrasse,74,3012675,1895,OK
Arziele-Drittel,41n,Schönauweg,10,3012675,1896,OK
Arziele-Drittel,41o,Schönauweg,16a,3012675,1897,Unbekannte Hausnummer
Arziele-Drittel,41p,Schönauweg,10,3012675,1898,OK
Arziele-Drittel,41q,Schönauweg,4,3012675,1899,OK
Arziele-Drittel,41q,Schönauweg,4a,3012675,1900,OK
Arziele-Drittel,41r,Schönauweg,6,3012675,1901,OK
Arziele-Drittel,41r,Schönauweg,6a,3012675,1902,OK
Arziele-Drittel,41s,Schönauweg,8,3012675,1903,OK
Arziele-Drittel,41t,Schönauweg,2a,3012675,1904,OK
Arziele-Drittel,41v,Sandrainstrasse,76,3012675,1905,OK
Arziele-Drittel,41v,Sandrainstrasse,76a,3012675,1906,Unbekannte Hausnummer
Arziele-Drittel,42a,Sandrainstrasse,52,3012675,1907,Unbekannte Hausnummer
Arziele-Drittel,42b,Sandrainstrasse,54,3012675,1908,Unbekannte Hausnummer
Arziele-Drittel,42c,Sandrainstrasse,52a,3012675,1909,Unbekannte Hausnummer
Arziele-Drittel,42d,Dorngasse,12,3012675,1910,OK
Arziele-Drittel,42e,Dorngasse,8,3012675,1911,OK
Arziele-Drittel,43a,Seftigenstrasse,99,3012675,1912,OK
Arziele-Drittel,43a,Seftigenstrasse,99a,3012675,1913,OK
Arziele-Drittel,43c,Seftigenstrasse,97,3012675,1914,Unbekannte Hausnummer
Arziele-Drittel,43b,Seftigenstrasse,95,3012675,1915,OK
Arziele-Drittel,43d,Seftigenstrasse,95a,3012675,1916,Unbekannte Hausnummer
Arziele-Drittel,44a,Steinhölzliweg,37,3012675,1917,Unbekannte Hausnummer
Arziele-Drittel,45b,Steinhölzliweg,35,3012675,1918,Unbekannte Hausnummer
Arziele-Drittel,44c,Steinhölzliweg,33,3012675,1919,Unbekannte Hausnummer
Arziele-Drittel,46a,Steinhölzliweg,25,3012675,1920,Unbekannte Hausnummer
Arziele-Drittel,46b,Steinhölzliweg,23,3012675,1921,Unbekannte Hausnummer
Arziele-Drittel,46d,Morillonweg,40,3012675,1922,Unbekannte Strasse
Arziele-Drittel,47a,Seftigenstrasse,54,3012675,1923,OK
Arziele-Drittel,47b,Seftigenstrasse,54a,3012675,1924,Unbekannte Hausnummer
Arziele-Drittel,48,Seftigenstrasse,52,3012675,1925,OK
Arziele-Drittel,49,Seftigenstrasse,52a,3012675,1926,Unbekannte Hausnummer
Arziele-Drittel,50a,Seftigenstrasse,38,3012675,1927,OK
Arziele-Drittel,50b,Seftigenstrasse,38a,3012675,1928,Unbekannte Hausnummer
Arziele-Drittel,51,Seftigenstrasse,36,3012675,1929,OK
Arziele-Drittel,52a,Seftigenstrasse,29,3012675,1930,OK
Arziele-Drittel,52a,Seftigenstrasse,29a,3012675,1931,OK
Arziele-Drittel,52b,Seftigenstrasse,31,3012675,1932,Unbekannte Hausnummer
Arziele-Drittel,52c,Seftigenstrasse,29b,3012675,1933,OK
Arziele-Drittel,52d,Seftigenstrasse,65,3012675,1934,OK
Arziele-Drittel,52f,Weissenbühlweg,3,3012675,1935,OK
Arziele-Drittel,52g,Weissenbühlweg,7,3012675,1936,OK
