Strasse,Hausnummer,PLZ,Ort,EGID,Breitengrad,Längengrad,Bau,Abbruch
Bundesgasse,7,3011,Bern,2242540,46.9460798,7.4409901,1945,
Bundesgasse,7a,3011,Bern,504013073,46.9459565,7.4411413,2009,
Bundesgasse,8,3011,Bern,1230656,46.9468605,7.4428004,,
Bundesgasse,14,3011,Bern,2246960,46.9468103,7.4420976,,
Bundesgasse,16,3011,Bern,1230657,46.9466569,7.4416693,,
Bundesgasse,18,3011,Bern,2242543,46.9466546,7.4414486,1864,
Bundesgasse,20,3011,Bern,1230658,46.9466054,7.4412468,1900,
Bundesgasse,26,3011,Bern,2242544,46.9464049,7.4399733,1966,
Bundesgasse,28,3011,Bern,1230643,46.9463443,7.4397011,,
Bundesgasse,30,3011,Bern,1230644,46.9463033,7.4394544,,
Bundesgasse,32,3011,Bern,1230645,46.9461738,7.4386953,,
Bundesgasse,33,3011,Bern,2242545,46.9459551,7.4388861,1898,
Bundesgasse,35,3011,Bern,1234576,46.9456922,7.4380145,,
Bundesgasse,38,3011,Bern,1230646,46.9460845,7.4381695,,
Bundesplatz,1,3011,Bern,1230564,46.9470844,7.4448384,1912,
Bundesplatz,2,3011,Bern,2242546,46.9474135,7.4447364,1977,
Bundesplatz,3,3011,Bern,2242547,46.9467750,7.4441920,,
Bundesplatz,4,3011,Bern,2242548,46.9473901,7.4445239,1913,
Bundesplatz,5,3011,Bern,504009469,46.9471424,7.4438647,2004,
Bundesplatz,8,3011,Bern,1230659,46.9471492,7.4435488,1900,
Bundesrain,1,3005,Bern,504013072,46.9458470,7.4424357,,
Bundesrain,1c,3005,Bern,504013067,46.9456913,7.4428736,,
Bundesrain,1d,3005,Bern,504013066,46.9456538,7.4431625,,
Bundesrain,1e,3005,Bern,504013065,46.9456470,7.4430459,,
Bundesrain,2,3005,Bern,1235365,46.9454088,7.4424462,,
Bundesrain,3,3005,Bern,504009468,46.9457253,7.4430303,,
Bundesrain,4,3005,Bern,1235366,46.9453868,7.4424037,,
Bundesrain,6,3005,Bern,1235367,46.9452907,7.4423255,,
Bundesrain,8,3005,Bern,1235368,46.9451772,7.4421908,,
Bundesrain,9,3005,Bern,504013064,46.9454095,7.4430774,,
Bundesrain,9a,3005,Bern,504013063,46.9454836,7.4431211,,
Bundesrain,12,3005,Bern,504013071,46.9449250,7.4417521,,
Bundesrain,12a,3005,Bern,504013070,46.9451164,7.4417888,1960,
Bundesrain,12b,3005,Bern,504013069,46.9451381,7.4417400,1960,
Bundesrain,12c,3005,Bern,504013068,46.9451706,7.4416669,1960,
Bundesrain,20,3005,Bern,1235486,46.9447889,7.4427005,,
Bundesterrasse,7,3011,Bern,504013062,46.9459563,7.4421509,1973,
Burckhardtstrasse,2,3008,Bern,1233047,46.9431862,7.4150671,,
Burckhardtstrasse,4,3008,Bern,1233048,46.9430477,7.4151125,,
Burckhardtstrasse,6,3008,Bern,1233049,46.9429105,7.4151665,,
Burckhardtstrasse,8,3008,Bern,1233050,46.9426161,7.4153166,,
Burckhardtstrasse,10,3008,Bern,1233051,46.9424705,7.4154019,,
Burckhardtstrasse,12,3008,Bern,1233052,46.9423384,7.4154809,,
Burckhardtstrasse,14,3008,Bern,1233054,46.9422382,7.4155925,,
Burckhardtstrasse,16,3008,Bern,1233055,46.9421785,7.4157760,,
Burgdorfholzstrasse,30,3006,Bern,504009467,46.9576475,7.4766644,1970,
Burgdorfholzstrasse,31,3006,Bern,1238791,46.9574435,7.4761982,,
Burgdorfholzstrasse,35,3006,Bern,1238792,46.9570974,7.4765307,,
Burgdorfholzstrasse,41,3006,Bern,1238964,46.9567195,7.4772577,1951,
Burgdorfholzstrasse,42,3006,Bern,1238906,46.9566282,7.4778561,,
Burgdorfholzstrasse,42a,3006,Bern,504013061,46.9566522,7.4777769,1949,
Burgdorfholzstrasse,43,3006,Bern,190735510,46.9564811,7.4776162,2001,
Burgdorfholzstrasse,43a,3006,Bern,190735511,46.9564538,7.4775419,2001,
Burgdorfholzstrasse,43b,3006,Bern,504009466,46.9563859,7.4777870,2003,
Burgdorfholzstrasse,45,3006,Bern,1238965,46.9563267,7.4778471,,
Burgdorfholzstrasse,45a,3006,Bern,504013060,46.9562824,7.4777191,1951,
Burgdorfholzstrasse,46,3006,Bern,1238962,46.9563421,7.4785135,,
Burgernzielrain,1,3006,Bern,1237405,46.9419929,7.4696000,,
Burgernzielrain,2,3006,Bern,1237391,46.9418330,7.4691957,,
Burgernzielrain,2a,3006,Bern,191653355,46.9418870,7.4690269,2014,
Burgernzielrain,3,3006,Bern,1237406,46.9419067,7.4697003,,
Burgernzielrain,4,3006,Bern,1237392,46.9417216,7.4693228,,
Burgernzielrain,5,3006,Bern,1237393,46.9418269,7.4697908,,
Burgernzielrain,5a,3006,Bern,504013059,46.9416605,7.4696804,1960,
Burgernzielrain,6,3006,Bern,1237394,46.9416304,7.4694288,,
Burgernzielweg,4,3006,Bern,1237407,46.9420874,7.4686952,,
Burgernzielweg,5,3006,Bern,1237718,46.9424006,7.4688885,,
Burgernzielweg,6,3006,Bern,1237408,46.9421429,7.4688656,,
Burgernzielweg,7,3006,Bern,1237719,46.9424721,7.4691148,,
Burgernzielweg,7a,3006,Bern,504013058,46.9425642,7.4692454,1957,
Burgernzielweg,8,3006,Bern,1237409,46.9422688,7.4692969,,
Burgernzielweg,8a,3006,Bern,504013057,46.9423209,7.4694609,1928,
Burgernzielweg,12,3006,Bern,1237410,46.9423806,7.4697396,,
Burgernzielweg,14,3006,Bern,1237411,46.9423987,7.4698964,,
Burgernzielweg,16,3006,Bern,1237412,46.9423980,7.4700991,,
Burgernzielweg,18,3006,Bern,1237413,46.9423982,7.4703070,,
Burgfeldweg,1,3006,Bern,1238966,46.9562460,7.4765368,,
Burgfeldweg,2,3006,Bern,1238967,46.9561206,7.4766703,,
Burgfeldweg,3,3006,Bern,1238968,46.9562805,7.4766309,,
Burgfeldweg,7,3006,Bern,2242566,46.9563336,7.4767752,,
Burgfeldweg,8,3006,Bern,1238969,46.9562624,7.4771909,,
Burgfeldweg,10,3006,Bern,1238970,46.9562386,7.4772095,,
Burgfeldweg,11,3006,Bern,1238971,46.9563680,7.4768690,,
Burgfeldweg,12,3006,Bern,1238972,46.9561593,7.4772714,,
Burgfeldweg,14,3006,Bern,1238973,46.9561355,7.4772900,,
Burgfeldweg,15,3006,Bern,1238974,46.9564210,7.4770137,,
Burgfeldweg,16,3006,Bern,1238975,46.9560562,7.4773520,,
Burgfeldweg,18,3006,Bern,1238976,46.9560362,7.4773670,,
Burgfeldweg,19,3006,Bern,1238977,46.9564556,7.4771079,,
Burgfeldweg,22,3006,Bern,1238978,,,,2000
Burgfeldweg,23,3006,Bern,190533008,46.9563425,7.4774938,2001,
Burgfeldweg,25,3006,Bern,190533048,46.9562922,7.4775331,2001,
Burgfeldweg,27,3006,Bern,190735509,46.9562425,7.4775719,2001,
Burgtreppe,2,3011,Bern,504013056,46.9488576,7.4575738,1957,
Burgunderstrasse,1,3018,Bern,1241758,46.9420877,7.3994258,,
Burgunderstrasse,3,3018,Bern,1241759,46.9419774,7.3993714,,
Burgunderstrasse,5,3018,Bern,1241760,46.9418519,7.3992948,,
Burgunderstrasse,7,3018,Bern,1241775,46.9413621,7.3988946,,
Burgunderstrasse,7a,3018,Bern,504013041,46.9413032,7.3990834,1953,
Burgunderstrasse,9,3018,Bern,1241776,46.9412647,7.3987737,,
Burgunderstrasse,11,3018,Bern,1241777,46.9411582,7.3986528,,
Burgunderstrasse,13,3018,Bern,1241778,46.9412242,7.3992556,,
Burgunderstrasse,13a,3018,Bern,1241779,46.9410896,7.3995562,,
Burgunderstrasse,15,3018,Bern,1241780,46.9411288,7.3991404,,
Burgunderstrasse,15a,3018,Bern,1241781,46.9409985,7.3994494,,
Burgunderstrasse,17,3018,Bern,1241782,46.9410223,7.3990161,,
Burgunderstrasse,19,3018,Bern,1241783,46.9408899,7.3986446,,
Burgunderstrasse,21,3018,Bern,1241784,46.9407851,7.3985249,,
Burgunderstrasse,21a,3018,Bern,1241785,46.9407941,7.3983631,,
Burgunderstrasse,23,3018,Bern,2242569,46.9408488,7.3982944,1953,
Burgunderstrasse,29,3018,Bern,1241798,46.9406692,7.3980613,,
Burgunderstrasse,31,3018,Bern,1241799,46.9406374,7.3981382,,
Burgunderstrasse,33,3018,Bern,1241800,46.9406012,7.3981990,,
Burgunderstrasse,35,3018,Bern,1241801,46.9405716,7.3982711,,
Burgunderstrasse,37,3018,Bern,1241802,46.9405398,7.3983380,,
Burgunderstrasse,39,3018,Bern,1241803,46.9405059,7.3984056,1943,
Burgunderstrasse,41,3018,Bern,1241804,46.9404785,7.3984777,,
Burgunderstrasse,43,3018,Bern,1241805,46.9404467,7.3985417,,
Burgunderstrasse,44,3018,Bern,1241826,46.9407549,7.3978277,,
Burgunderstrasse,45,3018,Bern,1241806,46.9404117,7.3986074,,
Burgunderstrasse,45a,3018,Bern,504013047,46.9404332,7.3987401,1993,
Burgunderstrasse,46,3018,Bern,1241827,46.9408275,7.3976365,,
Burgunderstrasse,47,3018,Bern,1241807,46.9404092,7.3977494,,
Burgunderstrasse,48,3018,Bern,1241828,46.9409037,7.3974446,,
Burgunderstrasse,49,3018,Bern,1241808,46.9403752,7.3978182,,
Burgunderstrasse,50,3018,Bern,1241829,46.9405627,7.3975975,,
Burgunderstrasse,51,3018,Bern,1241809,46.9403434,7.3978919,,
Burgunderstrasse,52,3018,Bern,1241830,46.9405950,7.3975181,,
Burgunderstrasse,53,3018,Bern,1241810,46.9403182,7.3979591,,
Burgunderstrasse,54,3018,Bern,1241831,46.9406265,7.3974358,,
Burgunderstrasse,55,3018,Bern,1241811,46.9402987,7.3980393,,
Burgunderstrasse,56,3018,Bern,1241832,46.9406994,7.3973489,,
Burgunderstrasse,57,3018,Bern,1241812,46.9402569,7.3980952,,
Burgunderstrasse,58,3018,Bern,1241833,46.9406898,7.3972767,,
Burgunderstrasse,59,3018,Bern,1241813,46.9402295,7.3981641,,
Burgunderstrasse,60,3018,Bern,1241834,46.9407235,7.3971962,,
Burgunderstrasse,61,3018,Bern,1241814,46.9401977,7.3982345,,
Burgunderstrasse,61a,3018,Bern,191796131,46.9401892,7.3983403,2005,
Burgunderstrasse,62,3018,Bern,1241835,46.9407536,7.3971163,,
Burgunderstrasse,62a,3018,Bern,504013046,46.9408483,7.3970783,1977,
Burgunderstrasse,63,3018,Bern,1241815,46.9401909,7.3974998,,
Burgunderstrasse,64,3018,Bern,1241836,46.9403683,7.3973683,,
Burgunderstrasse,64a,3018,Bern,504013045,46.9403348,7.3973926,,
Burgunderstrasse,65,3018,Bern,1241816,46.9401525,7.3975894,,
Burgunderstrasse,66,3018,Bern,1241837,46.9404015,7.3972836,,
Burgunderstrasse,67,3018,Bern,1241817,46.9401127,7.3976853,,
Burgunderstrasse,68,3018,Bern,1241838,46.9404332,7.3972028,,
Burgunderstrasse,69,3018,Bern,1241818,46.9400703,7.3977720,,
Burgunderstrasse,70,3018,Bern,1241839,46.9404650,7.3971234,,
Burgunderstrasse,71,3018,Bern,1241819,46.9400331,7.3978648,,
Burgunderstrasse,72,3018,Bern,1241840,46.9404982,7.3970427,,
Burgunderstrasse,73,3018,Bern,1241820,46.9399926,7.3979625,,
Burgunderstrasse,73a,3018,Bern,504013044,46.9398352,7.3977951,1936,
Burgunderstrasse,73b,3018,Bern,504013043,46.9399160,7.3980205,1970,
Burgunderstrasse,74,3018,Bern,1241841,46.9405302,7.3969608,,
Burgunderstrasse,76,3018,Bern,1241842,46.9405639,7.3968801,,
Burgunderstrasse,76a,3018,Bern,504013042,46.9406439,7.3968584,1963,
Burgunderstrasse,78,3018,Bern,1241843,46.9401699,7.3971328,,
Burgunderstrasse,80,3018,Bern,1241844,46.9402039,7.3970489,,
Burgunderstrasse,82,3018,Bern,1241845,46.9402380,7.3969696,,
Burgunderstrasse,84,3018,Bern,1241846,46.9402655,7.3968953,,
Burgunderstrasse,85,3018,Bern,1241649,46.9393482,7.3965313,,
Burgunderstrasse,86,3018,Bern,1241847,46.9403035,7.3968116,,
Burgunderstrasse,88,3018,Bern,1241848,46.9403364,7.3967325,,
Burgunderstrasse,90,3018,Bern,1241849,46.9403687,7.3966523,1943,
Burgunderstrasse,90a,3018,Bern,504013040,46.9404609,7.3965990,1960,
Burgunderstrasse,91,3018,Bern,190177829,46.9389613,7.3962989,2009,
Burgunderstrasse,92,3018,Bern,1241850,46.9399758,7.3968722,,
Burgunderstrasse,93,3018,Bern,190177933,46.9387427,7.3959609,2009,
Burgunderstrasse,94,3018,Bern,1241851,46.9400065,7.3967985,,
Burgunderstrasse,95,3018,Bern,1241641,46.9386193,7.3964400,,
Burgunderstrasse,96,3018,Bern,1241852,46.9400435,7.3967121,,
Burgunderstrasse,97,3018,Bern,190177167,46.9385712,7.3962200,2008,
Burgunderstrasse,98,3018,Bern,1241853,46.9400750,7.3966456,,
Burgunderstrasse,99,3018,Bern,1241650,,,,2000
Burgunderstrasse,99,3018,Bern,190177165,46.9384664,7.3964009,2008,
Burgunderstrasse,102,3018,Bern,1241854,46.9401049,7.3965709,,
Burgunderstrasse,103,3018,Bern,1241651,46.9385616,7.3955478,,
Burgunderstrasse,104,3018,Bern,2242574,46.9401364,7.3964963,,
Burgunderstrasse,105,3018,Bern,1241652,46.9385199,7.3956228,,
Burgunderstrasse,106,3018,Bern,1241855,46.9401668,7.3964146,,
Burgunderstrasse,107,3018,Bern,1241653,46.9384641,7.3958030,,
Burgunderstrasse,107a,3018,Bern,504013055,46.9384262,7.3958084,1963,
Burgunderstrasse,108,3018,Bern,1241856,46.9397517,7.3965213,,
Burgunderstrasse,109,3018,Bern,504013054,46.9383907,7.3954515,1900,
Burgunderstrasse,109a,3018,Bern,504013053,46.9384901,7.3954223,1950,
Burgunderstrasse,110,3018,Bern,1241857,46.9395020,7.3962931,,2017
Burgunderstrasse,110,3018,Bern,191693756,46.9395774,7.3962151,2020-02,
Burgunderstrasse,111,3018,Bern,2242577,46.9383582,7.3952598,1921,
Burgunderstrasse,113,3018,Bern,1241654,46.9382414,7.3951708,1930,
Burgunderstrasse,124,3018,Bern,1241909,46.9392934,7.3960420,,
Burgunderstrasse,124a,3018,Bern,504013052,46.9393778,7.3961394,1928,
Burgunderstrasse,126,3018,Bern,1241910,46.9391203,7.3955926,,
Burgunderstrasse,128,3018,Bern,1241911,46.9390649,7.3957014,,
Burgunderstrasse,128a,3018,Bern,504013051,46.9389156,7.3956057,1927,
Burgunderstrasse,132,3018,Bern,1241912,46.9388372,7.3955048,,
Burgunderstrasse,134,3018,Bern,1241913,46.9386993,7.3953419,,
Burgunderstrasse,136,3018,Bern,1241914,46.9390052,7.3951533,,
Burgunderstrasse,136a,3018,Bern,504009465,46.9389069,7.3951858,2005,
Burgunderstrasse,138,3018,Bern,1241915,46.9388613,7.3950385,,
Burgunderstrasse,138a,3018,Bern,504009464,46.9388624,7.3951674,2005,
Burgunderstrasse,138b,3018,Bern,504013050,46.9389786,7.3949613,2005,
Burgunderstrasse,140,3018,Bern,1241916,46.9387189,7.3949009,,
Burgunderstrasse,140a,3018,Bern,504013049,46.9387100,7.3947331,,
Burgunderstrasse,142,3018,Bern,1241917,46.9386165,7.3951085,,
Burgunderstrasse,142a,3018,Bern,504013048,46.9385963,7.3949949,1970,
Burgunderstrasse,144,3018,Bern,2242581,46.9383765,7.3949862,,
Burgunderstrasse,144a,3018,Bern,504009463,46.9384909,7.3949449,2012,
Buristrasse,2,3006,Bern,1238082,46.9457030,7.4747631,,
Buristrasse,6,3006,Bern,1238032,46.9456003,7.4741714,,
Buristrasse,8,3006,Bern,1238033,46.9453580,7.4743128,,
Buristrasse,8a,3006,Bern,504013038,46.9454943,7.4744408,1995,
Buristrasse,9,3006,Bern,504009458,46.9449692,7.4751637,1989,
Buristrasse,10,3006,Bern,1238026,46.9451973,7.4744127,,
Buristrasse,10a,3006,Bern,504009462,46.9448972,7.4740983,1967,
Buristrasse,10b,3006,Bern,504009461,46.9449879,7.4742631,1967,
Buristrasse,11,3006,Bern,1238710,46.9450174,7.4755017,,
Buristrasse,12,3006,Bern,1238711,46.9449303,7.4748371,,
Buristrasse,13,3006,Bern,1238712,46.9450614,7.4757611,,
Buristrasse,14,3006,Bern,1238713,46.9447556,7.4749101,,
Buristrasse,15,3006,Bern,1238714,46.9451054,7.4760203,,
Buristrasse,16,3006,Bern,1238715,46.9446266,7.4749676,,
Buristrasse,17,3006,Bern,1238720,46.9448103,7.4753927,,
Buristrasse,18,3006,Bern,1238716,46.9444918,7.4749709,,
Buristrasse,19,3006,Bern,1238721,46.9448110,7.4755891,,
Buristrasse,20,3006,Bern,1238722,46.9444079,7.4750177,,
Buristrasse,21,3006,Bern,1238719,46.9447450,7.4762897,,
Buristrasse,21a,3006,Bern,504013039,46.9448661,7.4764936,1925,
Buristrasse,22,3006,Bern,1238723,46.9442808,7.4750807,,
Buristrasse,23,3006,Bern,1238718,46.9441402,7.4760560,,
Buristrasse,24,3006,Bern,1238724,46.9441516,7.4751400,,
Buristrasse,26,3006,Bern,504009460,46.9438675,7.4752935,1982,
Buristrasse,41,3006,Bern,504009459,46.9438418,7.4760285,,
Buristrasse,43,3006,Bern,190032125,46.9438320,7.4763595,2003,
Buristrasse,45,3006,Bern,190032127,46.9438585,7.4766101,2003,
Buristrasse,47,3006,Bern,190032128,46.9438892,7.4768994,2003,
Buristrasse,49,3006,Bern,190030615,46.9441496,7.4771056,2003,
Buristrasse,51,3006,Bern,190030626,46.9441505,7.4773512,2004,
Buristrasse,53,3006,Bern,190030628,46.9441514,7.4775657,2003,
Buristrasse,55,3006,Bern,190030629,46.9441521,7.4778508,2003,
Bäckereiweg,1,3012,Bern,1231475,46.9559286,7.4304141,,
Bäckereiweg,3,3012,Bern,1231476,46.9559607,7.4303337,,
Bäckereiweg,5,3012,Bern,1231477,46.9559867,7.4302708,,
Bäckereiweg,7,3012,Bern,1231478,46.9560114,7.4302104,,
Bäckereiweg,9,3012,Bern,1231479,46.9560355,7.4301517,,
Bäckereiweg,11,3012,Bern,1231480,46.9560603,7.4300913,,
Bäckereiweg,13,3012,Bern,1231481,46.9560844,7.4300267,,
Bäckereiweg,15,3012,Bern,1231482,46.9561099,7.4299645,,
Bäckereiweg,17,3012,Bern,1231483,46.9561340,7.4299058,,
Bäckereiweg,19,3012,Bern,1231484,46.9561588,7.4298454,,
Bäckereiweg,21,3012,Bern,1231485,46.9561843,7.4297832,,
Bäckereiweg,23,3012,Bern,1231486,46.9562101,7.4297202,,
Bärenplatz,2,3011,Bern,2241899,46.9479232,7.4434365,1930,
Bärenplatz,3,3011,Bern,1230596,46.9480382,7.4438787,,
Bärenplatz,4,3011,Bern,191668812,46.9478891,7.4434503,,
Bärenplatz,5,3011,Bern,1230598,46.9480199,7.4438787,,
Bärenplatz,6,3011,Bern,2246926,46.9476230,7.4434838,1900,
Bärenplatz,7,3011,Bern,2241901,46.9479043,7.4438784,,
Bärenplatz,8,3011,Bern,2246926,46.9476202,7.4434840,1900,
Bärenplatz,9,3011,Bern,1230577,46.9478546,7.4438788,1931,
Bärenplatz,11,3011,Bern,191990142,46.9475884,7.4439050,1700,
Bärenplatz,27,3011,Bern,191990273,46.9475172,7.4439172,1694,
Bärenplatz,29,3011,Bern,1230580,46.9474571,7.4439343,,
Bärenplatz,31,3011,Bern,1230578,46.9474206,7.4439303,1900,
Böcklinstrasse,3,3006,Bern,1236648,46.9425342,7.4644754,,
Böcklinstrasse,8,3006,Bern,1236649,46.9422691,7.4644245,,
Böcklinstrasse,9,3006,Bern,1236629,46.9424652,7.4642158,,
Böcklinstrasse,9a,3006,Bern,504013032,46.9422405,7.4640076,1925,
Böcklinstrasse,10,3006,Bern,1236650,46.9422155,7.4643425,,
Böcklinstrasse,11,3006,Bern,1236630,46.9425315,7.4641159,,
Böcklinstrasse,11a,3006,Bern,504013037,46.9425999,7.4640043,1932,
Böcklinstrasse,12,3006,Bern,1236651,46.9421624,7.4642615,,
Böcklinstrasse,13,3006,Bern,1236631,46.9422464,7.4638467,,
Böcklinstrasse,13a,3006,Bern,504013036,46.9423129,7.4638017,1950,
Böcklinstrasse,14,3006,Bern,1236652,46.9421093,7.4641807,,
Böcklinstrasse,15,3006,Bern,504013035,46.9419902,7.4636209,1954,
Böcklinstrasse,16,3006,Bern,1236653,46.9420558,7.4640990,,
Böcklinstrasse,17,3006,Bern,1236632,46.9419854,7.4633905,,
Böcklinstrasse,18,3006,Bern,191636931,46.9419266,7.4640138,2016-11,
Böcklinstrasse,19,3006,Bern,1236633,46.9418332,7.4631594,,
Böcklinstrasse,22,3006,Bern,191460330,46.9418087,7.4637219,2015-11,
Böcklinstrasse,22a,3006,Bern,504009457,46.9416687,7.4636978,,
Böcklinstrasse,24,3006,Bern,504013034,46.9416591,7.4635492,1924,
Böcklinstrasse,28,3006,Bern,504013033,46.9416049,7.4634663,1924,
Bühlplatz,1,3012,Bern,1232187,46.9518468,7.4312178,,
Bühlplatz,1a,3012,Bern,504013031,46.9519282,7.4311236,1915,
Bühlplatz,3,3012,Bern,1232188,46.9518311,7.4310721,,
Bühlplatz,4,3012,Bern,1232494,46.9524388,7.4309939,,
Bühlplatz,5,3012,Bern,2242458,46.9520577,7.4306234,1890,
Bühlstrasse,3,3008,Bern,504013023,46.9484608,7.4281042,,
Bühlstrasse,5,3012,Bern,1232337,46.9491798,7.4284859,,
Bühlstrasse,6,3012,Bern,504013019,46.9502632,7.4275453,1980,
Bühlstrasse,8,3012,Bern,504013018,46.9494459,7.4278795,1913,
Bühlstrasse,8a,3012,Bern,504013017,46.9492773,7.4279325,1913,
Bühlstrasse,8b,3012,Bern,504013016,46.9493926,7.4279679,1980,
Bühlstrasse,8c,3012,Bern,504013015,46.9496781,7.4276871,1980,
Bühlstrasse,8d,3008,Bern,504013014,46.9486812,7.4278550,,
Bühlstrasse,10,3012,Bern,190192939,46.9499049,7.4277781,1932,
Bühlstrasse,12,3012,Bern,1232345,46.9496371,7.4280493,,
Bühlstrasse,14,3012,Bern,1232346,46.9502764,7.4286042,,
Bühlstrasse,14a,3012,Bern,504013030,46.9504727,7.4285489,1930,
Bühlstrasse,16,3012,Bern,1232347,46.9504154,7.4287829,,
Bühlstrasse,16a,3012,Bern,504013029,46.9505561,7.4286542,1930,
Bühlstrasse,17,3012,Bern,1232285,46.9500484,7.4294617,,
Bühlstrasse,17a,3012,Bern,504013028,46.9501032,7.4294311,1900,
Bühlstrasse,19a,3012,Bern,1232290,46.9501818,7.4289120,,
Bühlstrasse,20,3012,Bern,2242464,46.9509881,7.4291373,1931,
Bühlstrasse,20a,3012,Bern,504013027,46.9508663,7.4292677,1990,2022
Bühlstrasse,21,3012,Bern,1232286,46.9502167,7.4298761,,
Bühlstrasse,21a,3012,Bern,1232287,46.9503280,7.4294265,,
Bühlstrasse,21c,3012,Bern,504013026,46.9503385,7.4298995,1932,
Bühlstrasse,23,3012,Bern,1232288,46.9504240,7.4292301,,
Bühlstrasse,23a,3012,Bern,504013025,46.9504778,7.4294013,1918,
Bühlstrasse,23b,3012,Bern,504013024,46.9503359,7.4293373,1951,
Bühlstrasse,25,3012,Bern,1232251,46.9507047,7.4295229,,
Bühlstrasse,25a,3012,Bern,1232252,46.9505807,7.4293697,,
Bühlstrasse,25b,3012,Bern,504009456,46.9506637,7.4294647,,
Bühlstrasse,26,3012,Bern,1232485,46.9513923,7.4298961,,
Bühlstrasse,27,3012,Bern,1232253,46.9508288,7.4296787,,
Bühlstrasse,27a,3012,Bern,504009455,46.9507920,7.4296280,,
Bühlstrasse,28,3012,Bern,2242471,46.9518150,7.4302161,1950,
Bühlstrasse,29,3012,Bern,1232254,46.9509431,7.4298317,1988,
Bühlstrasse,29a,3012,Bern,504009454,46.9509082,7.4297755,,
Bühlstrasse,31,3012,Bern,1232255,46.9505066,7.4297772,,
Bühlstrasse,31a,3012,Bern,504013022,46.9504715,7.4296564,1990,
Bühlstrasse,31b,3012,Bern,504013021,46.9505290,7.4299049,1990,
Bühlstrasse,33,3012,Bern,1232256,46.9510680,7.4299914,,
Bühlstrasse,33a,3012,Bern,504013020,46.9509768,7.4299964,1990,
Bühlstrasse,35,3012,Bern,1232225,46.9512069,7.4301638,,
Bühlstrasse,35a,3012,Bern,504009453,46.9511912,7.4303401,,
Bühlstrasse,37,3012,Bern,1232226,46.9513976,7.4304016,,
Bühlstrasse,38,3012,Bern,1232495,46.9524418,7.4313534,,
Bühlstrasse,39,3012,Bern,1232227,46.9513382,7.4305032,,
Bühlstrasse,40,3012,Bern,1232496,46.9525633,7.4315300,,
Bühlstrasse,41,3012,Bern,1232228,46.9512734,7.4305991,,
Bühlstrasse,42,3012,Bern,1232497,46.9526726,7.4316830,,
Bühlstrasse,44,3012,Bern,1232498,46.9528787,7.4319232,,
Bühlstrasse,44a,3012,Bern,504009452,46.9529938,7.4319410,1991,
Bühlstrasse,46,3012,Bern,1232499,46.9530824,7.4317928,,
Bühlstrasse,51,3012,Bern,1232189,46.9517347,7.4308406,,
Bühlstrasse,53,3012,Bern,1232170,46.9523714,7.4316842,,
Bühlstrasse,53a,3012,Bern,1232171,46.9524377,7.4317813,,
Bühlstrasse,53b,3012,Bern,1232172,46.9525000,7.4318726,,
Bühlstrasse,55,3012,Bern,1232173,46.9525852,7.4319975,,
Bühlstrasse,57,3012,Bern,1232174,46.9526948,7.4321582,,
Bühlstrasse,57a,3012,Bern,504009451,46.9526255,7.4323384,,
Bühlstrasse,59,3012,Bern,1232175,46.9528527,7.4323910,,
Bümplizstrasse,1,3027,Bern,1243540,46.9488503,7.3978307,,
Bümplizstrasse,3,3027,Bern,1243541,46.9487435,7.3979020,,
Bümplizstrasse,5,3027,Bern,1243542,46.9486270,7.3979825,,
Bümplizstrasse,7,3027,Bern,1243543,46.9487137,7.3974092,,
Bümplizstrasse,7a,3027,Bern,1243544,46.9486117,7.3974699,,
Bümplizstrasse,8,3027,Bern,2242474,46.9487646,7.3968144,2006,
Bümplizstrasse,9,3027,Bern,1243545,46.9485738,7.3970040,,
Bümplizstrasse,11,3027,Bern,1243546,46.9484625,7.3970813,,
Bümplizstrasse,11a,3027,Bern,504009450,46.9483908,7.3972595,1972,
Bümplizstrasse,12,3027,Bern,1243654,46.9487198,7.3965351,,
